year2,state,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1989,33,25965,29717,459809,455866,4080,13.8,3707,12.6,79429,34420,45009,7.6,17.4,71542,26210,45332,5.7,15.7,7887,1.7,31.4,0,2715,2741,17045
1989,34,159959,184803,3208743,3185210,22971,12.5,20520,11.2,570255,208256,361999,6.5,17.9,523189,170232,352957,5.3,16.4,47066,1.5,32.8,0,13694,13750,89071
1989,35,25776,30714,394265,390043,4242,13.9,3853,12.6,75479,30627,44852,7.9,19.4,67035,25516,41519,6.5,17.2,8444,2.2,34.4,0,2568,2586,15550
1989,36,351791,404413,6985567,6922938,50617,12.6,45369,11.3,1150283,412053,738230,6,16.6,1025026,351511,673515,5.1,14.8,125257,1.8,29.6,0,31587,31772,195928
1989,37,114398,142582,2591753,2556062,18291,13,14564,10.4,436546,170177,266369,6.7,17.1,365164,119272,245892,4.7,14.3,71382,2.8,28.6,0,9467,9525,58888
1989,38,14371,16750,187125,184821,1660,9.9,1554,9.3,28811,11648,17163,6.3,15.6,24202,9362,14840,5.1,13.1,4609,2.5,26.2,0,1069,1072,5263
1989,39,172493,219062,4163651,4094191,24725,11.4,20514,9.5,698748,266938,431810,6.5,17.1,559828,206597,353231,5,13.7,138920,3.4,27.4,0,13321,13441,92444
1989,40,53840,65212,904493,891187,8226,12.7,7917,12.2,165361,62877,102484,7.1,18.6,138748,58683,80065,6.6,15.6,26613,3,31.2,0,5432,5468,34900
1989,41,51221,61998,925941,919294,8211,12.7,13457,20.8,200494,67622,132872,7.4,21.8,187200,112221,74979,12.2,20.4,13294,1.4,40.8,0,5145,5180,31828
1989,42,201149,245930,4473199,4409135,28206,11.6,22823,9.4,712965,259129,453836,5.9,16.2,584836,213088,371748,4.8,13.3,128129,2.9,26.6,0,14986,15158,105868
1989,44,21798,24359,405968,404567,3143,13.1,2640,11,66643,27927,38716,6.9,16.5,63841,22657,41184,5.6,15.8,2802,0.7,31.6,0,1893,1920,14519
1989,45,55593,68789,1201854,1182357,8871,13.1,7260,10.7,209270,81053,128217,6.9,17.7,170276,67391,102885,5.7,14.4,38994,3.3,28.8,0,4855,4872,36461
1989,46,15129,17339,203026,198666,1894,11,1591,9.3,34070,11291,22779,5.7,17.1,25349,9753,15596,4.9,12.8,8721,4.3,25.6,0,1116,1116,5681
1989,47,79651,99299,1827483,1789613,12910,13.2,10605,10.8,337475,129003,208472,7.2,18.9,261734,97324,164410,5.4,14.6,75741,4.3,29.2,0,7196,7340,56820
1989,48,265408,340868,5596512,5509085,44500,13,45298,13.3,1139343,436794,702549,7.9,20.7,964489,408979,555510,7.4,17.5,174854,3.2,35,0,29651,30023,226544
1989,49,25490,31024,537324,520427,4151,13.4,3981,12.9,116890,47040,69850,9,22.5,83098,34173,48925,6.6,16,33792,6.5,32,0,2576,2658,19902
1989,50,15272,17098,217654,212357,2446,14.6,1860,11.1,36995,14845,22150,7,17.4,26401,10552,15849,5,12.4,10594,5,24.8,0,1366,1391,7118
1989,51,101867,128725,2256564,2210711,17503,13.8,13561,10.7,408321,164535,243786,7.4,18.5,316616,110307,206309,5,14.3,91705,4.2,28.6,0,8823,8903,56537
1989,53,75540,93100,1557684,1530239,12979,13,25701,25.8,386580,114351,272229,7.5,25.3,331690,202574,129116,13.2,21.7,54890,3.6,43.4,0,8112,8170,54996
1989,54,27717,33395,468516,461869,3805,11.5,3395,10.2,77872,33674,44198,7.3,16.9,64577,23560,41017,5.1,14,13295,2.9,28,0,2319,2331,13894
1989,55,88780,106233,1870617,1834629,11776,11.2,9824,9.3,296383,94981,201402,5.2,16.2,224408,82814,141594,4.5,12.2,71975,4,24.4,0,6536,6573,44682
1989,56,10705,12376,123582,121529,1430,11.5,1431,11.6,23176,8534,14642,7,19.1,19071,7199,11872,5.9,15.7,4105,3.4,31.4,0,932,937,4581
1990,1,62171,77182,1330290,1308731,9461,12.4,7846,10.2,217203,72705,144498,5.6,16.6,174085,59024,115061,4.5,13.3,43118,3.3,26.6,0,5516,5565,35552
1990,2,10162,12103,153787,143536,2830,25.2,1072,9.5,43001,22228,20773,15.5,30,22499,7288,15211,5.1,15.7,20502,14.3,31.4,0,648,649,4045
1990,4,60361,75111,1222382,1212136,11268,15.1,9402,12.6,238181,95121,143060,7.8,19.6,217689,79121,138568,6.5,18,20492,1.6,36,0,6365,6416,43173
1990,5,39969,47408,745443,731553,5861,12.5,4609,9.8,120279,42226,78053,5.8,16.4,92499,29129,63370,4,12.6,27780,3.8,25.2,0,3319,3321,17988
1990,6,526681,643031,11171471,10911099,104625,16.7,67352,10.8,2287384,921038,1366346,8.4,21,1766641,619980,1146661,5.7,16.2,520743,4.8,32.4,0,45319,45523,342840
1990,8,69476,83452,1239572,1219969,11779,14.3,9554,11.6,229305,93539,135766,7.7,18.8,190099,79908,110191,6.6,15.6,39206,3.2,31.2,0,6444,6478,45973
1990,9,70307,81892,1486832,1497465,9044,11,8637,10.5,202640,75069,127571,5,13.5,223907,69658,154249,4.7,15,-21267,-1.5,27,0,5975,6018,37868
1990,10,13463,15875,313624,308860,2157,13.9,1446,9.3,46935,14863,32072,4.8,15.2,37406,10086,27320,3.3,12.1,9529,3.1,24.2,0,958,958,5745
1990,11,14505,17483,408758,410753,1880,10.7,1969,11.2,57201,18173,39028,4.4,13.9,61191,17521,43670,4.3,14.9,-3990,-1,27.8,0,1237,1241,7679
1990,12,251930,309640,4552950,4489028,46606,15.2,36573,12,886622,364124,522498,8.1,19.8,758778,284929,473849,6.3,16.9,127844,2.9,33.8,0,26345,26498,171776
1990,13,108536,137604,2513144,2488102,17807,13,15066,11,443797,160865,282932,6.5,17.8,393713,138070,255643,5.5,15.8,50084,2,31.6,0,10130,10190,69739
1990,15,20784,25766,426699,415016,3229,12.8,2198,8.7,74030,28049,45981,6.8,17.8,50663,18466,32197,4.4,12.2,23367,5.6,24.4,0,1418,1421,11112
1990,16,19560,23126,296458,289288,3397,15.1,1992,8.9,55216,19214,36002,6.6,19.1,40876,13532,27344,4.7,14.1,14340,5,28.2,0,1390,1399,8564
1990,17,199038,240336,4590731,4536484,27456,11.5,21639,9.1,693236,245873,447363,5.4,15.3,584743,186751,397992,4.1,12.9,108493,2.4,25.8,0,14414,14475,98195
1990,18,92284,114686,2132091,2106962,13037,11.5,10018,8.8,313631,108518,205113,5.2,14.9,263373,82026,181347,3.9,12.5,50258,2.4,25,0,6926,6955,44834
1990,19,53914,65683,1006784,991617,6584,10.1,5322,8.2,142093,46056,96037,4.6,14.3,111759,34764,76995,3.5,11.3,30334,3,22.6,0,3705,3718,21914
1990,20,48659,58546,878510,864085,6532,11.2,6006,10.3,139676,49855,89821,5.8,16.2,110825,41378,69447,4.8,12.8,28851,3.4,25.6,0,4142,4156,23465
1990,21,58009,70400,1180688,1158873,8553,12.3,6667,9.6,195182,72690,122492,6.3,16.8,151552,52323,99229,4.5,13.1,43630,3.7,26.2,0,4701,4715,30148
1990,22,64003,79069,1250121,1224461,9014,11.4,8098,10.3,227256,80427,146829,6.6,18.6,175935,68372,107563,5.6,14.4,51321,4.2,28.8,0,5510,5562,38259
1990,23,25485,29625,414576,420093,3451,11.6,3416,11.5,58895,23782,35113,5.7,14,69928,21729,48199,5.2,16.6,-11033,-2.6,28,0,2405,2410,13710
1990,24,81799,100508,1806290,1785578,12847,13,9703,9.8,310401,112681,197720,6.3,17.4,268976,89875,179101,5,15.1,41425,2.3,30.2,0,6285,6319,47001
1990,25,117553,140123,2743403,2799885,14557,10.3,15630,11.1,359588,129963,229625,4.6,12.8,472553,145101,327452,5.2,16.9,-112965,-4.1,25.6,0,10849,10910,80962
1990,26,149247,183630,3375074,3352894,20907,11.5,16675,9.2,509106,185134,323972,5.5,15.2,464745,140616,324129,4.2,13.9,44361,1.3,27.8,0,11305,11367,73301
1990,27,81098,97865,1824021,1795631,11242,11.6,8686,9,286298,92088,194210,5.1,15.9,229518,80422,149096,4.5,12.8,56780,3.1,25.6,0,5610,5645,39263
1990,28,38570,46936,726135,714876,5626,12.1,4827,10.3,116624,40234,76390,5.6,16.3,94107,33947,60160,4.7,13.2,22517,3.1,26.4,0,3407,3429,19880
1990,29,94530,115310,1968979,1950997,13704,12,11138,9.7,304119,111129,192990,5.7,15.6,268155,85122,183033,4.4,13.7,35964,1.9,27.4,0,7455,7488,45711
1990,30,18827,21665,218374,213460,2599,12.1,2073,9.7,38220,13184,25036,6.2,17.9,28391,11136,17255,5.2,13.3,9829,4.6,26.6,0,1382,1383,6907
1990,31,32953,39114,579236,568586,4159,10.7,3407,8.8,85507,29459,56048,5.2,15,64207,21485,42722,3.8,11.3,21300,3.7,22.6,0,2272,2273,12667
1990,32,21813,25734,536498,516079,4280,17.1,2740,10.9,115923,36339,79584,7,22.5,75086,25914,49172,5,14.5,40837,8,29,0,1914,1923,15950
1990,33,25119,28967,444900,455350,3520,12,3955,13.5,61732,24655,37077,5.4,13.6,82631,27967,54664,6.1,18.1,-20899,-4.5,27.2,0,2887,2889,17457
1990,34,159966,185631,3196486,3201094,21527,11.6,19303,10.4,502198,188041,314157,5.9,15.7,511415,163220,348195,5.1,16,-9217,-0.3,31.4,0,13365,13398,82304
1990,35,26287,31238,410321,401588,4158,13.4,3403,11,76688,28787,47901,7.2,19.1,59221,23113,36108,5.8,14.7,17467,4.4,29.4,0,2244,2256,13288
1990,36,352054,406100,6991175,6982390,47009,11.6,42873,10.6,1051181,357855,693326,5.1,15.1,1033611,332606,701005,4.8,14.8,17570,0.3,29.6,0,31050,31185,187326
1990,37,117035,146095,2667795,2627784,18227,12.6,13776,9.5,433028,152444,280584,5.8,16.5,353005,125368,227637,4.8,13.4,80023,3.1,26.8,0,9367,9414,68493
1990,38,14449,16855,193806,190485,1668,9.9,1460,8.7,28074,8841,19233,4.6,14.7,21432,7876,13556,4.1,11.3,6642,3.4,22.6,0,1044,1045,4778
1990,39,174606,222405,4227450,4194809,23742,10.8,19488,8.8,607368,215026,392342,5.1,14.5,542087,170562,371525,4.1,12.9,65281,1.6,25.8,0,12961,13045,95668
1990,40,54500,65915,939348,921625,8065,12.3,7014,10.7,160124,57357,102767,6.2,17.4,124677,47698,76979,5.2,13.5,35447,3.9,27,0,4820,4832,27957
1990,41,59217,70407,1002648,963299,14983,22.6,6195,9.4,230000,122375,107625,12.7,23.9,151302,50415,100887,5.2,15.7,78698,8.2,31.4,0,4129,4160,27879
1990,42,204263,250276,4556025,4516642,26966,10.9,21437,8.6,652374,210308,442066,4.7,14.4,573609,178330,395279,3.9,12.7,78765,1.7,25.4,0,14594,14652,97090
1990,44,21631,24233,392381,398523,2690,11.1,2605,10.7,52906,20338,32568,5.1,13.3,65189,19476,45713,4.9,16.4,-12283,-3.1,26.6,0,1883,1884,10864
1990,45,56680,70208,1247481,1224308,8823,12.7,6909,9.9,206348,74946,131402,6.1,16.9,160004,54731,105273,4.5,13.1,46344,3.8,26.2,0,4751,4770,30049
1990,46,15537,17807,212510,207032,2133,12.1,1542,8.8,36486,13894,22592,6.7,17.6,25529,10083,15446,4.9,12.3,10957,5.3,24.6,0,1081,1082,5460
1990,47,80503,100754,1863350,1845362,12361,12.4,10254,10.3,296194,108861,187333,5.9,16.1,260218,87363,172855,4.7,14.1,35976,2,28.2,0,7048,7064,45459
1990,48,270028,346795,5801723,5694592,46669,13.6,38758,11.3,1130054,424877,705177,7.5,19.8,915792,368308,547484,6.5,16.1,214262,3.7,32.2,0,25953,26219,186170
1990,49,26116,31764,564444,550264,4212,13.4,3227,10.3,106132,36577,69555,6.6,19.3,77771,29328,48443,5.3,14.1,28361,5.2,28.2,0,2159,2171,16072
1990,50,15339,17217,215680,216103,2032,11.8,1789,10.4,31818,11695,20123,5.4,14.7,32664,11001,21663,5.1,15.1,-846,-0.4,29.4,0,1328,1330,6393
1990,51,104394,132453,2309264,2281896,17369,13.3,12916,9.9,384863,143798,241065,6.3,16.9,330126,106502,223624,4.7,14.5,54737,2.4,29,0,8587,8642,53345
1990,53,94823,113456,1710147,1633815,29727,28.8,8908,8.6,446590,240697,205893,14.7,27.3,293926,128246,165680,7.8,18,152664,9.3,36,0,5723,5747,76963
1990,54,27979,33778,482551,475208,3838,11.4,3178,9.5,76508,27523,48985,5.8,16.1,61821,22682,39139,4.8,13,14687,3.1,26,0,2258,2263,13958
1990,55,90589,108579,1930615,1900815,11797,11,8970,8.4,276431,97272,179159,5.1,14.5,216832,71190,145642,3.7,11.4,59599,3.1,22.8,0,6099,6129,38512
1990,56,10873,12540,129560,126503,1484,11.9,1252,10.1,24182,8150,16032,6.4,19.1,18068,7545,10523,6,14.3,6114,4.8,28.6,0,823,824,3949
1991,1,63028,78779,1333680,1331346,9755,12.5,8231,10.6,213517,89496,124021,6.7,16,208848,73331,135517,5.5,15.7,4669,0.3,31.4,0,5181,5244,36668
1991,2,10631,12748,160154,156394,1935,15.6,1264,10.2,34316,12961,21355,8.3,21.9,26796,7987,18809,5.1,17.1,7520,4.8,34.2,0,725,727,4229
1991,4,62142,77626,1248331,1235232,11787,15.4,9236,12.1,254663,109970,144693,8.9,20.6,228466,80755,147711,6.5,18.5,26197,2.1,37,0,5808,5868,45426
1991,5,40727,48682,762974,754012,6169,12.8,4927,10.3,125512,54187,71325,7.2,16.6,107588,34993,72595,4.6,14.3,17924,2.3,28.6,0,3246,3269,20028
1991,6,536168,659322,10922525,11045948,92342,14.2,75950,11.7,1960687,792417,1168270,7.2,17.8,2207534,718687,1488847,6.5,20,-246847,-2.2,35.6,0,47151,47675,389984
1991,8,72211,86999,1272153,1255700,12837,15.1,9336,11,234806,98910,135896,7.9,18.7,201901,75713,126188,6,16.1,32905,2.6,32.2,0,5977,6065,41544
1991,9,68854,80895,1443228,1465067,8499,10.4,9426,11.6,204944,85644,119300,5.8,14,248622,76463,172159,5.2,17,-43678,-3,28,0,6022,6077,38523
1991,10,13869,16552,311545,312349,2285,14.1,1626,10,48819,22844,25975,7.3,15.6,50427,16630,33797,5.3,16.1,-1608,-0.5,31.2,0,971,985,5944
1991,11,14624,17567,389257,398837,1978,11.3,1911,10.9,51251,19412,31839,4.9,12.9,70410,18287,52123,4.6,17.7,-19159,-4.8,25.8,0,966,983,8054
1991,12,258066,318388,4530276,4542314,48474,15.4,39736,12.7,870057,394350,475707,8.7,19.2,894135,317417,576718,7,19.7,-24078,-0.5,38.4,0,25565,25913,179903
1991,13,110848,141138,2449728,2480130,19220,13.8,15751,11.3,417498,184040,233458,7.4,16.8,478302,173722,304580,7,19.3,-60804,-2.5,33.6,0,9459,9672,92719
1991,15,21517,26945,436813,432403,3537,13.4,2373,9,75115,32918,42197,7.6,17.4,66294,19388,46906,4.5,15.3,8821,2.1,30.6,0,1493,1510,10267
1991,16,20276,24050,307021,301539,3230,13.7,2264,9.6,57380,22238,35142,7.4,19,46416,15374,31042,5.1,15.4,10964,3.6,30.8,0,1384,1393,8255
1991,17,201876,245440,4572816,4579422,28366,11.7,23345,9.6,672358,272887,399471,6,14.7,685570,211597,473973,4.6,15,-13212,-0.3,29.4,0,14486,14652,109377
1991,18,93879,117562,2108543,2118857,13605,11.7,10692,9.2,298503,122831,175672,5.8,14.1,319131,95136,223995,4.5,15.1,-20628,-1,28.2,0,6932,7015,53015
1991,19,54931,67400,1028514,1017917,7047,10.6,5351,8,147879,51196,96683,5,14.5,126685,37753,88932,3.7,12.4,21194,2.1,24.8,0,3421,3457,20818
1991,20,49002,59387,878781,878200,7034,11.9,6151,10.4,136226,59152,77074,6.7,15.5,135063,46123,88940,5.3,15.4,1163,0.1,30.8,0,3866,3918,25699
1991,21,58792,72162,1184762,1181918,8789,12.3,6998,9.8,187935,79217,108718,6.7,15.9,182246,59595,122651,5,15.4,5689,0.5,30.8,0,4686,4722,35659
1991,22,65093,80989,1274876,1262596,9713,12.1,7926,9.9,229354,86502,142852,6.9,18.2,204793,75306,129487,6,16.2,24561,2,32.4,0,5071,5119,39124
1991,23,25193,29571,396269,405169,3365,11.4,3308,11.2,51732,21144,30588,5.2,12.8,69533,20414,49119,5,17.2,-17801,-4.4,25.6,0,2102,2109,11487
1991,24,82237,101907,1736408,1770799,12654,12.5,11204,11.1,269540,117072,152468,6.6,15.2,338323,109931,228392,6.2,19.1,-68783,-3.9,30.4,0,6826,6912,51723
1991,25,114183,137529,2572458,2653468,14171,10.2,16642,12,333512,129224,204288,4.9,12.6,495533,157731,337802,5.9,18.7,-162021,-6.1,25.2,0,10172,10315,77141
1991,26,150932,186796,3278002,3325478,21023,11.4,17843,9.6,462188,192199,269989,5.8,13.9,557140,163982,393158,4.9,16.8,-94952,-2.9,27.8,0,11306,11480,87322
1991,27,82945,100900,1805171,1815345,12214,12.3,9123,9.2,268353,112686,155667,6.2,14.8,288701,98025,190676,5.4,15.9,-20348,-1.1,29.6,0,5638,5720,52955
1991,28,39177,48007,734356,730048,5893,12.4,4932,10.4,116199,48492,67707,6.6,15.9,107583,35679,71904,4.9,14.7,8616,1.2,29.4,0,3126,3148,20656
1991,29,95632,117402,1984741,1975291,14210,12.2,12102,10.4,328623,119749,208874,6.1,16.6,309723,105596,204127,5.3,15.7,18900,0.9,31.4,0,7551,7654,54627
1991,30,19339,22358,221800,220091,2819,12.8,2113,9.6,37263,15942,21321,7.2,16.9,33845,11205,22640,5.1,15.4,3418,1.5,30.8,0,1397,1408,7192
1991,31,33538,40183,593879,586407,4516,11.4,3465,8.7,88668,35523,53145,6.1,15.1,73723,23841,49882,4.1,12.6,14945,2.5,25.2,0,2232,2265,14504
1991,32,22949,27248,546109,541999,4524,17.1,2990,11.3,101325,39704,61621,7.3,18.7,93105,27415,65690,5.1,17.2,8220,1.5,34.4,0,1937,1954,17742
1991,33,24452,28488,411184,423838,3456,12,3839,13.4,56906,25322,31584,6,13.4,82214,28606,53608,6.7,19.4,-25308,-6,26.8,0,2494,2518,17075
1991,34,158016,184436,3059207,3123777,20932,11.3,21799,11.8,451598,175721,275877,5.6,14.5,580738,178829,401909,5.7,18.6,-129140,-4.1,29,0,13613,13723,87075
1991,35,27137,32380,425464,418013,4604,14.5,3469,10.9,84307,39279,45028,9.4,20.2,69404,27082,42322,6.5,16.6,14903,3.6,33.2,0,2117,2130,14624
1991,36,350626,407371,6723520,6860241,47202,11.6,46341,11.4,940673,372099,568574,5.4,13.7,1214117,369223,844894,5.4,17.7,-273444,-4,27.4,0,31059,31231,203513
1991,37,118431,148798,2568623,2614109,18174,12.3,15413,10.5,360268,152167,208101,5.8,13.8,451241,143070,308171,5.5,17.3,-90973,-3.5,27.6,0,9701,9835,69824
1991,38,14590,17149,200236,197321,1832,10.8,1542,9.1,31975,13400,18575,6.8,16.2,26144,8850,17294,4.5,13.2,5831,3,26.4,0,976,980,5566
1991,39,176412,225998,4160361,4192393,24194,10.8,20406,9.1,569477,223910,345567,5.3,13.6,633540,197336,436204,4.7,15.1,-64063,-1.5,27.2,0,12639,12768,103638
1991,40,56091,67984,950270,944837,8759,13.1,6748,10.1,158767,66927,91840,7.1,16.8,147901,50771,97130,5.4,15.7,10866,1.1,31.4,0,4321,4356,28686
1991,41,60751,72758,1023291,1011957,10205,14.3,7719,10.8,190262,78818,111444,7.8,18.8,167594,59924,107670,5.9,16.6,22668,2.2,33.2,0,4874,4962,31017
1991,42,205850,253718,4511679,4540484,26780,10.6,23306,9.3,625811,242892,382919,5.3,13.8,683421,222858,460563,4.9,15.1,-57610,-1.3,27.6,0,14765,15000,107959
1991,44,21110,23747,375139,383761,2447,10.2,2896,12.1,50554,21573,28981,5.6,13.2,67800,19699,48101,5.1,17.7,-17246,-4.5,26.4,0,1836,1856,11803
1991,45,58051,72509,1229439,1237652,9602,13.5,7277,10.2,190792,89521,101271,7.2,15.4,207218,66086,141132,5.3,16.7,-16426,-1.3,30.8,0,4485,4534,32218
1991,46,15997,18504,225154,219151,2238,12.3,1530,8.4,39036,16115,22921,7.4,17.8,27030,8604,18426,3.9,12.3,12006,5.5,24.6,0,991,992,5268
1991,47,81757,103168,1848361,1854758,12987,12.7,10588,10.4,296654,131515,165139,7.1,16,309447,100786,208661,5.4,16.7,-12793,-0.7,32,0,6710,6787,53000
1991,48,277957,357984,5924561,5860895,50260,14.3,39095,11.1,1148594,471416,677178,8,19.6,1021262,393432,627830,6.7,17.4,127332,2.2,34.8,0,24141,24525,214520
1991,49,27246,33230,594683,579723,4744,14.6,3314,10.2,116986,44260,72726,7.6,20.2,87065,30329,56736,5.2,15,29921,5.2,30,0,2065,2082,18752
1991,50,15267,17256,205810,210832,1870,10.8,1831,10.6,26718,11301,15417,5.4,12.7,36761,11131,25630,5.3,17.4,-10043,-4.7,25.4,0,1192,1197,6894
1991,51,104850,134175,2222788,2265881,16907,12.7,15048,11.3,332750,146086,186664,6.4,14.7,418935,134042,284893,5.9,18.5,-86185,-3.8,29.4,0,9028,9143,62809
1991,53,98435,118516,1738486,1727386,17274,14.9,12119,10.5,320138,121517,198621,7,18.5,297939,104387,193552,6,17.2,22199,1.3,34.4,0,7447,7521,48602
1991,54,28340,34486,482945,481710,3998,11.7,3264,9.6,73591,33468,40123,6.9,15.3,71120,22052,49068,4.6,14.8,2471,0.5,29.6,0,2053,2074,13525
1991,55,92429,111775,1938998,1933910,12482,11.3,9277,8.4,263782,102710,161072,5.3,13.6,253606,76294,177312,3.9,13.1,10176,0.5,26.2,0,6026,6117,43287
1991,56,11264,13063,134962,132224,1692,13.2,1181,9.2,24585,9208,15377,7,18.6,19108,5774,13334,4.4,14.5,5477,4.1,29,0,760,763,3867
1992,1,63970,80336,1357362,1346280,10070,12.6,8236,10.3,220372,76505,143867,5.7,16.4,198207,67104,131103,5,14.7,22165,1.7,29.4,0,5499,5579,37450
1992,2,10879,13231,164382,162104,1963,15.1,1415,10.9,35961,12356,23605,7.6,22.2,31404,9618,21786,5.9,19.4,4557,2.8,38.8,0,847,861,5610
1992,4,63156,78886,1249899,1248202,11682,14.9,10046,12.8,246717,99573,147144,8,19.8,243324,98751,144573,7.9,19.5,3393,0.3,39,0,6261,6440,43042
1992,5,41274,49603,783343,773180,6375,13,5216,10.6,132518,44117,88401,5.7,17.1,112191,38196,73995,4.9,14.5,20327,2.6,29,0,3562,3618,21315
1992,6,529989,656838,10598897,10735900,87458,13.3,85195,12.9,1973884,802905,1170979,7.5,18.4,2247890,799637,1448253,7.4,20.9,-274006,-2.5,36.8,0,54705,55700,437100
1992,8,74163,89232,1315478,1292783,12988,14.7,10336,11.7,254184,100189,153995,7.7,19.7,208794,84909,123885,6.6,16.2,45390,3.5,32.4,0,6501,6615,45009
1992,9,67370,79650,1406205,1424209,8418,10.5,9146,11.4,197562,68776,128786,4.8,13.9,233570,72254,161316,5.1,16.4,-36008,-2.5,27.8,0,5837,5916,36640
1992,10,14037,16885,301583,306321,2290,13.7,1877,11.2,44661,16936,27725,5.5,14.6,54136,20758,33378,6.8,17.7,-9475,-3.1,29.2,0,1079,1085,6206
1992,11,14643,17719,403695,396517,1985,11.2,1786,10.1,72593,36155,36438,9.1,18.3,58237,16632,41605,4.2,14.7,14356,3.6,29.4,0,1001,1015,8118
1992,12,263316,324801,4562736,4547078,50529,15.7,42427,13.2,908070,386794,521276,8.5,20,876755,362386,514369,8,19.3,31315,0.7,38.6,0,28036,28568,187058
1992,13,113185,144003,2504354,2476669,20170,14.1,16682,11.7,467998,179007,288991,7.2,18.9,412628,169470,243158,6.8,16.7,55370,2.2,33.4,0,10237,10472,79033
1992,15,21472,27175,447067,441929,3148,11.6,2795,10.3,76867,25460,51407,5.8,17.4,66590,20494,46096,4.6,15.1,10277,2.3,30.2,0,1760,1792,10287
1992,16,21101,25043,325529,316441,3599,14.6,2499,10.2,65488,26900,38588,8.5,20.7,47312,16101,31211,5.1,15,18176,5.7,30,0,1592,1612,9549
1992,17,203248,248395,4619308,4586777,28625,11.6,24615,10,768497,286640,481857,6.2,16.8,703434,225637,477797,4.9,15.3,65063,1.5,30.6,0,15154,15410,109008
1992,18,94837,119640,2154912,2130826,13667,11.5,11242,9.5,344527,128233,216294,6,16.2,296356,98666,197690,4.6,13.9,48171,2.3,27.8,0,7286,7412,51978
1992,19,55401,68380,1027620,1023829,7157,10.5,5952,8.8,156090,56942,99148,5.6,15.2,148508,47041,101467,4.6,14.5,7582,0.7,29,0,3823,3877,24025
1992,20,49562,60402,887496,882838,7196,12,5951,9.9,141575,54319,87256,6.2,16,132259,46090,86169,5.2,15,9316,1,30,0,3834,3897,26726
1992,21,59157,73064,1199890,1193344,8702,12,7551,10.4,181524,62842,118682,5.3,15.2,168432,58732,109700,4.9,14.1,13092,1.1,28.2,0,5117,5177,33808
1992,22,65909,82228,1296475,1284862,9883,12.1,8325,10.2,238614,81121,157493,6.3,18.6,215388,74433,140955,5.8,16.8,23226,1.8,33.6,0,5298,5428,40233
1992,23,24995,29488,387662,391399,3380,11.4,3249,11,56256,21120,35136,5.4,14.4,63729,22774,40955,5.8,16.3,-7473,-1.9,28.8,0,2054,2093,10969
1992,24,82819,103180,1711990,1723661,12739,12.4,11142,10.8,285784,107991,177793,6.3,16.6,309126,97387,211739,5.7,17.9,-23342,-1.3,33.2,0,6609,6755,46573
1992,25,112515,136613,2544508,2557668,14731,10.7,14955,10.9,383771,135069,248702,5.3,15,410091,135786,274305,5.3,16,-26320,-1,30,0,9271,9426,66267
1992,26,152449,189565,3328046,3302409,21188,11.2,17667,9.4,520595,167419,353176,5.1,15.8,469321,150720,318601,4.6,14.2,51274,1.6,28.4,0,10684,10840,76021
1992,27,83958,102683,1844340,1823470,12145,11.9,9974,9.8,291674,98238,193436,5.4,16,249933,87497,162436,4.8,13.7,41741,2.3,27.4,0,6209,6329,44070
1992,28,39488,48479,739675,734590,5818,12.1,5095,10.6,117279,37682,79597,5.1,16,107109,35525,71584,4.8,14.6,10170,1.4,29.2,0,3320,3360,20008
1992,29,96442,118740,1993421,1987365,14257,12.1,12453,10.5,310777,108059,202718,5.4,15.6,298666,97871,200795,4.9,15,12111,0.6,30,0,7923,8052,48977
1992,30,19822,23104,235852,228653,3101,13.6,2306,10.1,45604,15318,30286,6.7,19.9,31206,12145,19061,5.3,13.6,14398,6.3,27.2,0,1535,1550,7917
